1313, 1048576, 54
1313, 1048576, 49
1313, 1048576, 50
1313, 1048576, 50
1313, 1048576, 50
1313, 1048576, 57
1313, 1048576, 59
1313, 1048576, 59
1313, 1048576, 56
1313, 1048576, 54
1313, 1048576, 52
1313, 1048576, 51
1313, 1048576, 51
1313, 1048576, 51
1313, 1048576, 51
1313, 1048576, 50
1313, 1048576, 49
1313, 1048576, 50
1313, 1048576, 49
1313, 1048576, 47
1313, 1048576, 48
1313, 1048576, 48
1313, 2097152, 95
1313, 2097152, 97
1313, 2097152, 96
1313, 2097152, 95
1313, 2097152, 93
1313, 2097152, 99
1313, 2097152, 98
1313, 2097152, 97
1313, 2097152, 98
1313, 2097152, 96
1313, 2097152, 96
1313, 2097152, 102
1313, 2097152, 104
1313, 2097152, 110
1313, 2097152, 106
1313, 2097152, 104
1313, 2097152, 109
1313, 2097152, 113
1313, 2097152, 103
1313, 2097152, 102
1313, 2097152, 98
1313, 2097152, 99
1313, 2097152, 106
1313, 2097152, 107
1313, 2097152, 103
1313, 2097152, 101
1313, 2097152, 102
1313, 2097152, 100
1313, 2097152, 100
1313, 2097152, 102
1313, 4194304, 207
1313, 4194304, 203
1313, 4194304, 243
1313, 4194304, 225
1313, 4194304, 222
1313, 4194304, 209
1313, 4194304, 211
1313, 4194304, 217
1313, 4194304, 228
1313, 4194304, 208
1313, 4194304, 201
1313, 4194304, 200
1313, 4194304, 195
1313, 4194304, 196
1313, 4194304, 198
1313, 4194304, 205
1313, 4194304, 195
1313, 4194304, 207
1313, 4194304, 213
1313, 4194304, 206
1313, 4194304, 204
1313, 4194304, 193
1313, 4194304, 186
1313, 4194304, 184
1313, 4194304, 192
1313, 4194304, 184
1313, 4194304, 184
1313, 4194304, 183
1313, 4194304, 188
1313, 4194304, 180
1313, 8388608, 374
1313, 8388608, 366
1313, 8388608, 370
1313, 8388608, 376
1313, 8388608, 368
1313, 8388608, 377
1313, 8388608, 366
1313, 8388608, 385
1313, 8388608, 390
1313, 8388608, 379
1313, 8388608, 388
1313, 8388608, 379
1313, 8388608, 382
1313, 8388608, 383
1313, 8388608, 380
1313, 8388608, 374
1313, 8388608, 368
1313, 8388608, 373
1313, 8388608, 401
1313, 8388608, 427
1313, 8388608, 389
1313, 8388608, 384
1313, 8388608, 415
1313, 8388608, 383
1313, 8388608, 378
1313, 8388608, 372
1313, 8388608, 373
1313, 8388608, 423
1313, 8388608, 393
1313, 8388608, 372
1313, 16777216, 754
1313, 16777216, 823
1313, 16777216, 767
1313, 16777216, 758
1313, 16777216, 742
1313, 16777216, 749
1313, 16777216, 753
1313, 16777216, 749
1313, 16777216, 748
1313, 16777216, 769
1313, 16777216, 770
1313, 16777216, 794
1313, 16777216, 757
1313, 16777216, 734
1313, 16777216, 751
1313, 16777216, 813
1313, 16777216, 795
1313, 16777216, 751
1313, 16777216, 747
1313, 16777216, 743
1313, 16777216, 759
1313, 16777216, 755
1313, 16777216, 748
1313, 16777216, 742
1313, 16777216, 739
1313, 16777216, 742
1313, 16777216, 751
1313, 16777216, 736
1313, 16777216, 752
1313, 16777216, 742
1313, 33554432, 1657
1313, 33554432, 2276
1313, 33554432, 2344
1313, 33554432, 1892
1313, 33554432, 1678
1313, 33554432, 1692
1313, 33554432, 1661
1313, 33554432, 1547
1313, 33554432, 1548
1313, 33554432, 1553
1313, 33554432, 1616
1313, 33554432, 1544
1313, 33554432, 1543
1313, 33554432, 1540
1313, 33554432, 1533
1313, 33554432, 1570
1313, 33554432, 1545
1313, 33554432, 1512
1313, 33554432, 1541
1313, 33554432, 1524
1313, 33554432, 1494
1313, 33554432, 1485
1313, 33554432, 1530
1313, 33554432, 1522
1313, 33554432, 1490
1313, 33554432, 1504
1313, 33554432, 1506
1313, 33554432, 1520
1313, 33554432, 1555
1313, 33554432, 1507
1313, 67108864, 3209
1313, 67108864, 3100
1313, 67108864, 3025
1313, 67108864, 3051
1313, 67108864, 3102
1313, 67108864, 3075
1313, 67108864, 3014
1313, 67108864, 3142
1313, 67108864, 3171
1313, 67108864, 3239
1313, 67108864, 3071
1313, 67108864, 2742
1313, 67108864, 2654
1313, 67108864, 2560
1313, 67108864, 2800
1313, 67108864, 2644
1313, 67108864, 2775
1313, 67108864, 2702
1313, 67108864, 2697
1313, 67108864, 2848
1313, 67108864, 2630
1313, 67108864, 2614
1313, 67108864, 2601
1313, 67108864, 2640
1313, 67108864, 2855
1313, 67108864, 2643
1313, 67108864, 2701
1313, 67108864, 2957
1313, 67108864, 3056
1313, 67108864, 2865
